segment,keyword,clicks,length
website_1,keyword_id_5321,3,2
website_1,keyword_id_5322,3,2
website_1,keyword_id_5323,3,3
website_1,keyword_id_5324,3,3
website_1,keyword_id_5325,3,3
website_1,keyword_id_5326,3,3
website_1,keyword_id_5327,3,3
website_1,keyword_id_5328,3,3
website_1,keyword_id_5329,3,2
website_1,keyword_id_5330,3,4
website_1,keyword_id_5331,3,3
website_1,keyword_id_5332,3,2
website_1,keyword_id_5333,3,3
website_1,keyword_id_5334,3,3
website_1,keyword_id_5335,3,5
website_1,keyword_id_5336,3,2
website_1,keyword_id_5337,3,2
website_1,keyword_id_5338,3,2
website_1,keyword_id_5339,3,2
website_1,keyword_id_5340,3,3
website_1,keyword_id_5341,3,5
website_1,keyword_id_5342,3,3
website_1,keyword_id_5343,3,2
website_1,keyword_id_5344,3,3
website_1,keyword_id_5345,3,3
website_1,keyword_id_5346,3,2
website_1,keyword_id_5347,3,3
website_1,keyword_id_5348,3,3
website_1,keyword_id_5349,3,3
website_1,keyword_id_5350,3,3
website_1,keyword_id_5351,3,3
website_1,keyword_id_5352,3,3
website_1,keyword_id_5353,3,4
website_1,keyword_id_5354,3,3
website_1,keyword_id_5355,3,3
website_1,keyword_id_5356,3,4
website_1,keyword_id_5357,3,2
website_1,keyword_id_5358,3,3
website_1,keyword_id_5359,3,3
website_1,keyword_id_5360,3,3
website_1,keyword_id_5361,3,3
website_1,keyword_id_5362,3,3
website_1,keyword_id_5363,3,2
website_1,keyword_id_5364,3,2
website_1,keyword_id_5365,3,5
website_1,keyword_id_5366,3,2
website_1,keyword_id_5367,3,2
website_1,keyword_id_5368,3,2
website_1,keyword_id_5369,3,4
website_1,keyword_id_5370,3,4
website_1,keyword_id_5371,3,3
website_1,keyword_id_5372,3,3
website_1,keyword_id_5373,3,3
website_1,keyword_id_5374,3,3
website_1,keyword_id_5375,3,3
website_1,keyword_id_5376,3,3
website_1,keyword_id_5377,3,4
website_1,keyword_id_5378,3,5
website_1,keyword_id_5379,3,3
website_1,keyword_id_5380,3,4
website_1,keyword_id_5381,3,4
website_1,keyword_id_5382,3,3
website_1,keyword_id_5383,3,2
website_1,keyword_id_5384,3,6
website_1,keyword_id_5385,3,3
website_1,keyword_id_5386,3,2
website_1,keyword_id_5387,3,3
website_1,keyword_id_5388,3,3
website_1,keyword_id_5389,3,4
website_1,keyword_id_5390,3,2
website_1,keyword_id_5391,3,3
website_1,keyword_id_5392,3,3
website_1,keyword_id_5393,3,3
website_1,keyword_id_5394,3,4
website_1,keyword_id_5395,3,3
website_1,keyword_id_5396,3,3
website_1,keyword_id_5397,3,3
website_1,keyword_id_5398,3,4
website_1,keyword_id_5399,3,3
website_1,keyword_id_5400,3,3
website_1,keyword_id_5401,3,3
website_1,keyword_id_5402,3,4
website_1,keyword_id_5403,3,3
website_1,keyword_id_5404,3,3
website_1,keyword_id_5405,3,3
website_1,keyword_id_5406,3,2
website_1,keyword_id_5407,3,4
website_1,keyword_id_5408,3,2
website_1,keyword_id_5409,3,4
website_1,keyword_id_5410,3,2
website_1,keyword_id_5411,3,3
website_1,keyword_id_5412,3,3
website_1,keyword_id_5413,3,4
website_1,keyword_id_5414,3,3
website_1,keyword_id_5415,3,3
website_1,keyword_id_5416,3,4
website_1,keyword_id_5417,3,4
website_1,keyword_id_5418,3,5
website_1,keyword_id_5419,3,4
website_1,keyword_id_5420,3,3
website_1,keyword_id_5421,3,4
website_1,keyword_id_5422,3,2
website_1,keyword_id_5423,3,4
website_1,keyword_id_5424,3,5
website_1,keyword_id_5425,3,3
website_1,keyword_id_5426,3,2
website_1,keyword_id_5427,3,3
website_1,keyword_id_5428,3,2
website_1,keyword_id_5429,3,3
website_1,keyword_id_5430,3,4
website_1,keyword_id_5431,3,2
website_1,keyword_id_5432,3,3
website_1,keyword_id_5433,3,4
website_1,keyword_id_5434,3,4
website_1,keyword_id_5435,3,2
website_1,keyword_id_5436,3,4
website_1,keyword_id_5437,3,3
website_1,keyword_id_5438,3,3
website_1,keyword_id_5439,3,3
website_1,keyword_id_5440,3,2
website_1,keyword_id_5441,3,3
website_1,keyword_id_5442,3,3
website_1,keyword_id_5443,3,3
website_1,keyword_id_5444,3,3
website_1,keyword_id_5445,3,4
website_1,keyword_id_5446,3,3
website_1,keyword_id_5447,3,3
website_1,keyword_id_5448,3,3
website_1,keyword_id_5449,3,2
website_1,keyword_id_5450,3,2
website_1,keyword_id_5451,3,3
website_1,keyword_id_5452,3,2
website_1,keyword_id_5453,3,3
website_1,keyword_id_5454,3,5
website_1,keyword_id_5455,3,3
website_1,keyword_id_5456,3,3
website_1,keyword_id_5457,3,2
website_1,keyword_id_5458,3,3
website_1,keyword_id_5459,3,3
website_1,keyword_id_5460,3,4
website_1,keyword_id_5461,3,2
website_1,keyword_id_5462,3,4
website_1,keyword_id_5463,3,5
website_1,keyword_id_5464,3,3
website_1,keyword_id_5465,3,6
website_1,keyword_id_5466,3,3
website_1,keyword_id_5467,3,3
website_1,keyword_id_5468,3,3
website_1,keyword_id_5469,3,3
website_1,keyword_id_5470,3,3
website_1,keyword_id_5471,3,2
website_1,keyword_id_5472,3,2
website_1,keyword_id_5473,3,3
website_1,keyword_id_5474,3,3
website_1,keyword_id_5475,3,3
website_1,keyword_id_5476,3,4
website_1,keyword_id_5477,3,4
website_1,keyword_id_5478,3,4
website_1,keyword_id_5479,3,4
website_1,keyword_id_5480,3,3
website_1,keyword_id_5481,3,3
website_1,keyword_id_5482,3,4
website_1,keyword_id_5483,3,4
website_1,keyword_id_5484,3,4
website_1,keyword_id_5485,3,6
website_1,keyword_id_5486,3,3
website_1,keyword_id_5487,3,4
website_1,keyword_id_5488,3,3
website_1,keyword_id_5489,3,4
website_1,keyword_id_5490,3,3
website_1,keyword_id_5491,3,5
website_1,keyword_id_5492,3,5
website_1,keyword_id_5493,3,3
website_1,keyword_id_5494,3,5
website_1,keyword_id_5495,3,5
website_1,keyword_id_5496,3,5
website_1,keyword_id_5497,3,4
website_1,keyword_id_5498,3,5
website_1,keyword_id_5499,3,5
website_1,keyword_id_5500,3,5
website_1,keyword_id_5501,3,4
website_1,keyword_id_5502,3,4
website_1,keyword_id_5503,3,5
website_1,keyword_id_5504,3,4
website_1,keyword_id_5505,3,4
website_1,keyword_id_5506,3,3
website_1,keyword_id_5507,3,5
website_1,keyword_id_5508,3,4
website_1,keyword_id_5509,3,5
website_1,keyword_id_5510,3,5
website_1,keyword_id_5511,3,5
website_1,keyword_id_5512,3,5
website_1,keyword_id_5513,3,4
website_1,keyword_id_5514,3,5
website_1,keyword_id_5515,3,4
website_1,keyword_id_5516,3,5
website_1,keyword_id_5517,3,4
website_1,keyword_id_5518,3,5
website_1,keyword_id_5519,3,5
website_1,keyword_id_5520,3,4
website_1,keyword_id_5521,3,4
website_1,keyword_id_5522,3,4
website_1,keyword_id_5523,3,3
website_1,keyword_id_5524,3,4
website_1,keyword_id_5525,3,4
website_1,keyword_id_5526,3,4
website_1,keyword_id_5527,3,3
website_1,keyword_id_5528,3,2
website_1,keyword_id_5529,3,3
website_1,keyword_id_5530,3,3
website_1,keyword_id_5531,3,3
website_1,keyword_id_5532,3,2
website_1,keyword_id_5533,3,2
website_1,keyword_id_5534,3,8
website_1,keyword_id_5535,3,5
website_1,keyword_id_5536,3,3
website_1,keyword_id_5537,3,2
website_1,keyword_id_5538,3,2
website_1,keyword_id_5539,3,2
website_1,keyword_id_5540,3,3
website_1,keyword_id_5541,3,2
website_1,keyword_id_5542,3,3
website_1,keyword_id_5543,3,3
website_1,keyword_id_5544,3,2
website_1,keyword_id_5545,3,3
website_1,keyword_id_5546,3,4
website_1,keyword_id_5547,3,3
website_1,keyword_id_5548,3,4
website_1,keyword_id_5549,3,5
website_1,keyword_id_5550,3,4
website_1,keyword_id_5551,3,3
website_1,keyword_id_5552,3,3
website_1,keyword_id_5553,3,5
website_1,keyword_id_5554,3,4
website_1,keyword_id_5555,3,5
website_1,keyword_id_5556,3,4
website_1,keyword_id_5557,3,2
website_1,keyword_id_5558,3,3
website_1,keyword_id_5559,3,1
website_1,keyword_id_5560,3,3
website_1,keyword_id_5561,3,4
website_1,keyword_id_5562,3,3
website_1,keyword_id_5563,3,3
website_1,keyword_id_5564,3,3
website_1,keyword_id_5565,3,3
website_1,keyword_id_5566,3,3
website_1,keyword_id_5567,3,3
website_1,keyword_id_5568,3,1
website_1,keyword_id_5569,3,2
website_1,keyword_id_5570,3,2
website_1,keyword_id_5571,3,2
website_1,keyword_id_5572,3,3
website_1,keyword_id_5573,3,3
website_1,keyword_id_5574,3,3
website_1,keyword_id_5575,3,2
website_1,keyword_id_5576,3,3
website_1,keyword_id_5577,3,2
website_1,keyword_id_5578,3,2
website_1,keyword_id_5579,3,3
website_1,keyword_id_5580,3,3
website_1,keyword_id_5581,3,2
website_1,keyword_id_5582,3,2
website_1,keyword_id_5583,3,6
website_1,keyword_id_5584,3,2
website_1,keyword_id_5585,3,3
website_1,keyword_id_5586,3,4
website_1,keyword_id_5587,3,3
website_1,keyword_id_5588,3,5
website_1,keyword_id_5589,3,4
website_1,keyword_id_5590,3,4
website_1,keyword_id_5591,3,3
website_1,keyword_id_5592,3,2
website_1,keyword_id_5593,3,5
website_1,keyword_id_5594,3,3
website_1,keyword_id_5595,3,3
website_1,keyword_id_5596,3,4
website_1,keyword_id_5597,3,3
website_1,keyword_id_5598,3,4
website_1,keyword_id_5599,3,4
website_1,keyword_id_5600,3,3
website_1,keyword_id_5601,3,3
website_1,keyword_id_5602,3,4
website_1,keyword_id_5603,3,3
website_1,keyword_id_5604,3,4
website_1,keyword_id_5605,3,4
website_1,keyword_id_5606,3,3
website_1,keyword_id_5607,3,5
website_1,keyword_id_5608,3,5
website_1,keyword_id_5609,3,4
website_1,keyword_id_5610,3,4
website_1,keyword_id_5611,3,2
website_1,keyword_id_5612,3,4
website_1,keyword_id_5613,3,3
website_1,keyword_id_5614,3,3
website_1,keyword_id_5615,3,3
website_1,keyword_id_5616,3,4
website_1,keyword_id_5617,3,3
website_1,keyword_id_5618,3,4
website_1,keyword_id_5619,3,5
website_1,keyword_id_5620,3,3
website_1,keyword_id_5621,3,3
website_1,keyword_id_5622,3,3
website_1,keyword_id_5623,3,3
website_1,keyword_id_5624,3,4
website_1,keyword_id_5625,3,3
website_1,keyword_id_5626,3,4
website_1,keyword_id_5627,3,6
website_1,keyword_id_5628,3,2
website_1,keyword_id_5629,3,4
website_1,keyword_id_5630,3,3
website_1,keyword_id_5631,3,2
website_1,keyword_id_5632,3,3
website_1,keyword_id_5633,3,3
website_1,keyword_id_5634,3,4
website_1,keyword_id_5635,3,4
website_1,keyword_id_5636,3,3
website_1,keyword_id_5637,3,4
website_1,keyword_id_5638,3,4
website_1,keyword_id_5639,3,4
website_1,keyword_id_5640,3,4
website_1,keyword_id_5641,3,5
website_1,keyword_id_5642,3,3
website_1,keyword_id_5643,3,5
website_1,keyword_id_5644,3,5
website_1,keyword_id_5645,3,5
website_1,keyword_id_5646,3,3
website_1,keyword_id_5647,3,4
website_1,keyword_id_5648,3,3
website_1,keyword_id_5649,3,5
website_1,keyword_id_5650,3,4
website_1,keyword_id_5651,3,4
website_1,keyword_id_5652,3,3
website_1,keyword_id_5653,3,2
website_1,keyword_id_5654,3,5
website_1,keyword_id_5655,3,2
website_1,keyword_id_5656,3,3
website_1,keyword_id_5657,3,2
website_1,keyword_id_5658,3,2
website_1,keyword_id_5659,3,3
website_1,keyword_id_5660,3,3
website_1,keyword_id_5661,3,4
website_1,keyword_id_5662,3,4
website_1,keyword_id_5663,3,3
website_1,keyword_id_5664,3,4
website_1,keyword_id_5665,3,5
website_1,keyword_id_5666,3,3
website_1,keyword_id_5667,3,2
website_1,keyword_id_5668,3,4
website_1,keyword_id_5669,3,4
website_1,keyword_id_5670,3,2
website_1,keyword_id_5671,3,3
website_1,keyword_id_5672,3,3
website_1,keyword_id_5673,3,2
website_1,keyword_id_5674,3,3
website_1,keyword_id_5675,3,2
website_1,keyword_id_5676,3,4
website_1,keyword_id_5677,3,3
website_1,keyword_id_5678,3,4
website_1,keyword_id_5679,3,4
website_1,keyword_id_5680,3,4
website_1,keyword_id_5681,3,5
website_1,keyword_id_5682,3,5
website_1,keyword_id_5683,3,4
website_1,keyword_id_5684,3,5
website_1,keyword_id_5685,3,4
website_1,keyword_id_5686,3,7
website_1,keyword_id_5687,3,3
website_1,keyword_id_5688,3,4
website_1,keyword_id_5689,3,2
website_1,keyword_id_5690,3,1
website_1,keyword_id_5691,3,2
website_1,keyword_id_5692,3,3
website_1,keyword_id_5693,3,1
website_1,keyword_id_5694,3,1
website_1,keyword_id_5695,3,3
website_1,keyword_id_5696,3,3
website_1,keyword_id_5697,3,1
website_1,keyword_id_5698,3,3
website_1,keyword_id_5699,3,3
website_1,keyword_id_5700,3,3
website_1,keyword_id_5701,3,4
website_1,keyword_id_5702,3,3
website_1,keyword_id_5703,3,4
website_1,keyword_id_5704,3,3
website_1,keyword_id_5705,3,3
website_1,keyword_id_5706,3,3
website_1,keyword_id_5707,3,1
website_1,keyword_id_5708,3,4
website_1,keyword_id_5709,3,3
website_1,keyword_id_5710,3,4
website_1,keyword_id_5711,3,5
website_1,keyword_id_5712,3,5
website_1,keyword_id_5713,3,3
website_1,keyword_id_5714,3,2
website_1,keyword_id_5715,3,3
website_1,keyword_id_5716,3,3
website_1,keyword_id_5717,3,3
website_1,keyword_id_5718,3,3
website_1,keyword_id_5719,3,2
website_1,keyword_id_5720,3,3
website_1,keyword_id_5721,3,2
website_1,keyword_id_5722,3,3
website_1,keyword_id_5723,3,4
website_1,keyword_id_5724,3,5
website_1,keyword_id_5725,3,5
website_1,keyword_id_5726,3,4
website_1,keyword_id_5727,3,2
website_1,keyword_id_5728,3,3
website_1,keyword_id_5729,3,4
website_1,keyword_id_5730,3,5
website_1,keyword_id_5731,3,4
website_1,keyword_id_5732,3,3
website_1,keyword_id_5733,3,4
website_1,keyword_id_5734,3,4
website_1,keyword_id_5735,3,3
website_1,keyword_id_5736,3,3
website_1,keyword_id_5737,3,6
website_1,keyword_id_5738,3,2
website_1,keyword_id_5739,3,4
website_1,keyword_id_5740,3,5
website_1,keyword_id_5741,3,4
website_1,keyword_id_5742,3,3
website_1,keyword_id_5743,3,3
website_1,keyword_id_5744,3,3
website_1,keyword_id_5745,3,5
website_1,keyword_id_5746,3,5
website_1,keyword_id_5747,3,2
website_1,keyword_id_5748,3,2
website_1,keyword_id_5749,3,4
website_1,keyword_id_5750,3,4
website_1,keyword_id_5751,3,1
website_1,keyword_id_5752,3,3
website_1,keyword_id_5753,3,3
website_1,keyword_id_5754,3,3
website_1,keyword_id_5755,3,2
website_1,keyword_id_5756,3,3
website_1,keyword_id_5757,3,4
website_1,keyword_id_5758,3,4
website_1,keyword_id_5759,3,3
website_1,keyword_id_5760,3,2
website_1,keyword_id_5761,3,2
website_1,keyword_id_5762,3,4
website_1,keyword_id_5763,3,2
website_1,keyword_id_5764,3,3
website_1,keyword_id_5765,3,2
website_1,keyword_id_5766,3,3
website_1,keyword_id_5767,3,4
website_1,keyword_id_5768,3,4
website_1,keyword_id_5769,3,5
website_1,keyword_id_5770,3,4
website_1,keyword_id_5771,3,3
website_1,keyword_id_5772,3,2
website_1,keyword_id_5773,3,4
website_1,keyword_id_5774,3,3
website_1,keyword_id_5775,3,4
website_1,keyword_id_5776,3,3
website_1,keyword_id_5777,3,4
website_1,keyword_id_5778,3,4
website_1,keyword_id_5779,3,4
website_1,keyword_id_5780,3,4
website_1,keyword_id_5781,3,3
website_1,keyword_id_5782,3,4
website_1,keyword_id_5783,3,2
website_1,keyword_id_5784,3,2
website_1,keyword_id_5785,3,3
website_1,keyword_id_5786,3,2
website_1,keyword_id_5787,3,2
website_1,keyword_id_5788,3,2
website_1,keyword_id_5789,3,4
website_1,keyword_id_5790,3,3
website_1,keyword_id_5791,3,3
website_1,keyword_id_5792,3,4
website_1,keyword_id_5793,3,4
website_1,keyword_id_5794,3,2
website_1,keyword_id_5795,3,3
website_1,keyword_id_5796,3,4
website_1,keyword_id_5797,3,3
website_1,keyword_id_5798,3,3
website_1,keyword_id_5799,3,3
website_1,keyword_id_5800,3,3
website_1,keyword_id_5801,3,6
website_1,keyword_id_5802,3,4
website_1,keyword_id_5803,3,4
website_1,keyword_id_5804,3,4
website_1,keyword_id_5805,3,4
website_1,keyword_id_5806,3,2
website_1,keyword_id_5807,3,2
website_1,keyword_id_5808,3,3
website_1,keyword_id_5809,3,3
website_1,keyword_id_5810,3,3
website_1,keyword_id_5811,3,5
website_1,keyword_id_5812,3,3
website_1,keyword_id_5813,3,3
website_1,keyword_id_5814,3,4
website_1,keyword_id_5815,3,3
website_1,keyword_id_5816,3,2
website_1,keyword_id_5817,3,3
website_1,keyword_id_5818,3,2
website_1,keyword_id_5819,3,3
website_1,keyword_id_5820,3,2
website_1,keyword_id_5821,3,3
website_1,keyword_id_5822,3,3
website_1,keyword_id_5823,3,3
website_1,keyword_id_5824,3,3
website_1,keyword_id_5825,3,3
website_1,keyword_id_5826,3,3
website_1,keyword_id_5827,3,4
website_1,keyword_id_5828,3,2
website_1,keyword_id_5829,3,5
website_1,keyword_id_5830,3,5
website_1,keyword_id_5831,3,3
website_1,keyword_id_5832,3,4
website_1,keyword_id_5833,3,3
website_1,keyword_id_5834,3,4
website_1,keyword_id_5835,3,3
website_1,keyword_id_5836,3,4
website_1,keyword_id_5837,3,2
website_1,keyword_id_5838,3,2
website_1,keyword_id_5839,3,3
website_1,keyword_id_5840,3,2
website_1,keyword_id_5841,3,2
website_1,keyword_id_5842,3,4
website_1,keyword_id_5843,3,2
website_1,keyword_id_5844,3,4
website_1,keyword_id_5845,3,4
website_1,keyword_id_5846,3,4
website_1,keyword_id_5847,3,2
website_1,keyword_id_5848,3,1
website_1,keyword_id_5849,3,1
website_1,keyword_id_5850,3,2
website_1,keyword_id_5851,3,3
website_1,keyword_id_5852,3,2
website_1,keyword_id_5853,3,2
website_1,keyword_id_5854,3,4
website_1,keyword_id_5855,3,2
website_1,keyword_id_5856,3,4
website_1,keyword_id_5857,3,1
website_1,keyword_id_5858,3,3
website_1,keyword_id_5859,3,3
website_1,keyword_id_5860,3,2
website_1,keyword_id_5861,3,2
website_1,keyword_id_5862,3,3
website_1,keyword_id_5863,3,2
website_1,keyword_id_5864,3,3
website_1,keyword_id_5865,3,1
website_1,keyword_id_5866,3,4
website_1,keyword_id_5867,3,3
website_1,keyword_id_5868,3,3
website_1,keyword_id_5869,3,4
website_1,keyword_id_5870,3,3
website_1,keyword_id_5871,3,3
website_1,keyword_id_5872,3,4
website_1,keyword_id_5873,3,2
website_1,keyword_id_5874,3,2
website_1,keyword_id_5875,3,3
website_1,keyword_id_5876,3,5
website_1,keyword_id_5877,3,2
website_1,keyword_id_5878,3,2
website_1,keyword_id_5879,3,1
website_1,keyword_id_5880,3,4
website_1,keyword_id_5881,3,4
website_1,keyword_id_5882,3,3
website_1,keyword_id_5883,3,3
website_1,keyword_id_5884,3,4
website_1,keyword_id_5885,3,2
website_1,keyword_id_5886,3,2
website_1,keyword_id_5887,3,3
website_1,keyword_id_5888,3,2
website_1,keyword_id_5889,3,4
website_1,keyword_id_5890,3,2
website_1,keyword_id_5891,3,2
website_1,keyword_id_5892,3,4
website_1,keyword_id_5893,3,2
website_1,keyword_id_5894,3,2
website_1,keyword_id_5895,3,3
website_1,keyword_id_5896,3,2
website_1,keyword_id_5897,3,3
website_1,keyword_id_5898,3,4
website_1,keyword_id_5899,3,3
website_1,keyword_id_5900,3,3
website_1,keyword_id_5901,3,4
website_1,keyword_id_5902,3,4
website_1,keyword_id_5903,3,4
website_1,keyword_id_5904,3,2
website_1,keyword_id_5905,3,3
website_1,keyword_id_5906,3,3
website_1,keyword_id_5907,3,3
website_1,keyword_id_5908,3,3
website_1,keyword_id_5909,3,2
website_1,keyword_id_5910,3,5
website_1,keyword_id_5911,3,4
website_1,keyword_id_5912,3,3
website_1,keyword_id_5913,3,3
website_1,keyword_id_5914,3,5
website_1,keyword_id_5915,3,3
website_1,keyword_id_5916,3,4
website_1,keyword_id_5917,3,2
website_1,keyword_id_5918,3,4
website_1,keyword_id_5919,3,4
website_1,keyword_id_5920,3,3
website_1,keyword_id_5921,3,4
website_1,keyword_id_5922,3,2
website_1,keyword_id_5923,3,4
website_1,keyword_id_5924,3,4
website_1,keyword_id_5925,3,2
website_1,keyword_id_5926,3,4
website_1,keyword_id_5927,3,7
website_1,keyword_id_5928,3,5
website_1,keyword_id_5929,3,6
website_1,keyword_id_5930,3,5
website_1,keyword_id_5931,3,5
website_1,keyword_id_5932,3,4
website_1,keyword_id_5933,3,5
website_1,keyword_id_5934,3,6
website_1,keyword_id_5935,3,6
website_1,keyword_id_5936,3,7
website_1,keyword_id_5937,3,6
website_1,keyword_id_5938,3,4
website_1,keyword_id_5939,3,5
website_1,keyword_id_5940,3,2
website_1,keyword_id_5941,3,4
website_1,keyword_id_5942,3,5
website_1,keyword_id_5943,3,5
website_1,keyword_id_5944,3,5
website_1,keyword_id_5945,3,5
website_1,keyword_id_5946,3,3
website_1,keyword_id_5947,3,3
website_1,keyword_id_5948,3,4
website_1,keyword_id_5949,3,3
website_1,keyword_id_5950,3,3
website_1,keyword_id_5951,3,4
website_1,keyword_id_5952,3,3
website_1,keyword_id_5953,3,3
website_1,keyword_id_5954,3,5
website_1,keyword_id_5955,3,4
website_1,keyword_id_5956,3,4
website_1,keyword_id_5957,3,3
website_1,keyword_id_5958,3,6
website_1,keyword_id_5959,3,3
website_1,keyword_id_5960,3,5
website_1,keyword_id_5961,3,4
website_1,keyword_id_5962,3,2
website_1,keyword_id_5963,3,4
website_1,keyword_id_5964,3,4
website_1,keyword_id_5965,3,2
website_1,keyword_id_5966,3,3
website_1,keyword_id_5967,3,5
website_1,keyword_id_5968,3,4
website_1,keyword_id_5969,3,3
website_1,keyword_id_5970,3,5
website_1,keyword_id_5971,3,4
website_1,keyword_id_5972,3,2
website_1,keyword_id_5973,3,4
website_1,keyword_id_5974,3,5
website_1,keyword_id_5975,3,3
website_1,keyword_id_5976,3,5
website_1,keyword_id_5977,3,2
website_1,keyword_id_5978,3,6
website_1,keyword_id_5979,3,3
website_1,keyword_id_5980,3,5
website_1,keyword_id_5981,3,4
website_1,keyword_id_5982,3,5
website_1,keyword_id_5983,3,2
website_1,keyword_id_5984,3,4
website_1,keyword_id_5985,3,2
website_1,keyword_id_5986,3,5
website_1,keyword_id_5987,3,4
website_1,keyword_id_5988,3,3
website_1,keyword_id_5989,3,3
website_1,keyword_id_5990,3,4
website_1,keyword_id_5991,3,4
website_1,keyword_id_5992,3,4
website_1,keyword_id_5993,3,2
website_1,keyword_id_5994,3,4
website_1,keyword_id_5995,3,4
website_1,keyword_id_5996,3,4
website_1,keyword_id_5997,3,3
website_1,keyword_id_5998,3,5
website_1,keyword_id_5999,3,5
website_1,keyword_id_6000,3,4
website_1,keyword_id_6001,3,5
website_1,keyword_id_6002,3,4
website_1,keyword_id_6003,3,3
website_1,keyword_id_6004,3,5
website_1,keyword_id_6005,3,4
website_1,keyword_id_6006,3,3
website_1,keyword_id_6007,3,3
website_1,keyword_id_6008,3,3
website_1,keyword_id_6009,3,4
website_1,keyword_id_6010,3,4
website_1,keyword_id_6011,3,3
website_1,keyword_id_6012,3,3
website_1,keyword_id_6013,3,4
website_1,keyword_id_6014,3,5
website_1,keyword_id_6015,3,3
website_1,keyword_id_6016,3,3
website_1,keyword_id_6017,3,3
website_1,keyword_id_6018,3,3
website_1,keyword_id_6019,3,3
website_1,keyword_id_6020,3,4
website_1,keyword_id_6021,3,4
website_1,keyword_id_6022,3,4
website_1,keyword_id_6023,3,4
website_1,keyword_id_6024,3,5
website_1,keyword_id_6025,3,4
website_1,keyword_id_6026,3,1
website_1,keyword_id_6027,3,2
website_1,keyword_id_6028,3,1
website_1,keyword_id_6029,3,2
website_1,keyword_id_6030,3,4
website_1,keyword_id_6031,3,3
website_1,keyword_id_6032,3,2
website_1,keyword_id_6033,3,1
website_1,keyword_id_6034,3,3
website_1,keyword_id_6035,3,2
website_1,keyword_id_6036,3,2
website_1,keyword_id_6037,3,1
website_1,keyword_id_6038,3,3
website_1,keyword_id_6039,3,2
website_1,keyword_id_6040,2,2
website_1,keyword_id_6041,2,3
website_1,keyword_id_6042,2,4
website_1,keyword_id_6043,2,3
website_1,keyword_id_6044,2,4
website_1,keyword_id_6045,2,3
website_1,keyword_id_6046,2,3
website_1,keyword_id_6047,2,2
website_1,keyword_id_6048,2,3
website_1,keyword_id_6049,2,5
website_1,keyword_id_6050,2,4
website_1,keyword_id_6051,2,6
website_1,keyword_id_6052,2,5
website_1,keyword_id_6053,2,3
website_1,keyword_id_6054,2,3
website_1,keyword_id_6055,2,3
website_1,keyword_id_6056,2,3
website_1,keyword_id_6057,2,5
website_1,keyword_id_6058,2,6
website_1,keyword_id_6059,2,4
website_1,keyword_id_6060,2,3
website_1,keyword_id_6061,2,4
website_1,keyword_id_6062,2,3
website_1,keyword_id_6063,2,2
website_1,keyword_id_6064,2,2
website_1,keyword_id_6065,2,5
website_1,keyword_id_6066,2,3
website_1,keyword_id_6067,2,4
website_1,keyword_id_6068,2,3
website_1,keyword_id_6069,2,4
website_1,keyword_id_6070,2,3
website_1,keyword_id_6071,2,2
website_1,keyword_id_6072,2,2
website_1,keyword_id_6073,2,4
website_1,keyword_id_6074,2,5
website_1,keyword_id_6075,2,3
website_1,keyword_id_6076,2,1
website_1,keyword_id_6077,2,2
website_1,keyword_id_6078,2,2
website_1,keyword_id_6079,2,2
website_1,keyword_id_6080,2,2
website_1,keyword_id_6081,2,2
website_1,keyword_id_6082,2,2
website_1,keyword_id_6083,2,2
website_1,keyword_id_6084,2,2
website_1,keyword_id_6085,2,2
website_1,keyword_id_6086,2,2
website_1,keyword_id_6087,2,2
website_1,keyword_id_6088,2,2
website_1,keyword_id_6089,2,2
website_1,keyword_id_6090,2,2
website_1,keyword_id_6091,2,2
website_1,keyword_id_6092,2,2
website_1,keyword_id_6093,2,2
website_1,keyword_id_6094,2,2
website_1,keyword_id_6095,2,2
website_1,keyword_id_6096,2,2
website_1,keyword_id_6097,2,4
website_1,keyword_id_6098,2,4
website_1,keyword_id_6099,2,4
website_1,keyword_id_6100,2,3
website_1,keyword_id_6101,2,3
website_1,keyword_id_6102,2,2
website_1,keyword_id_6103,2,2
website_1,keyword_id_6104,2,3
website_1,keyword_id_6105,2,3
website_1,keyword_id_6106,2,2
website_1,keyword_id_6107,2,3
website_1,keyword_id_6108,2,3
website_1,keyword_id_6109,2,3
website_1,keyword_id_6110,2,2
website_1,keyword_id_6111,2,2
website_1,keyword_id_6112,2,3
website_1,keyword_id_6113,2,2
website_1,keyword_id_6114,2,3
website_1,keyword_id_6115,2,1
website_1,keyword_id_6116,2,3
website_1,keyword_id_6117,2,3
website_1,keyword_id_6118,2,1
website_1,keyword_id_6119,2,2
website_1,keyword_id_6120,2,2
website_1,keyword_id_6121,2,2
website_1,keyword_id_6122,2,5
website_1,keyword_id_6123,2,3
website_1,keyword_id_6124,2,2
website_1,keyword_id_6125,2,2
website_1,keyword_id_6126,2,1
website_1,keyword_id_6127,2,4
website_1,keyword_id_6128,2,2
website_1,keyword_id_6129,2,2
website_1,keyword_id_6130,2,3
website_1,keyword_id_6131,2,4
website_1,keyword_id_6132,2,3
website_1,keyword_id_6133,2,5
website_1,keyword_id_6134,2,3
website_1,keyword_id_6135,2,5
website_1,keyword_id_6136,2,4
website_1,keyword_id_6137,2,5
website_1,keyword_id_6138,2,4
website_1,keyword_id_6139,2,4
website_1,keyword_id_6140,2,5
website_1,keyword_id_6141,2,4
website_1,keyword_id_6142,2,3
